,Player,Year,Season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Duration,Major Injury,Minor Injury Count,Previous Major Injury Count
18684,Ed Davis,2015,1,3,26,POR,81,0,20.8,0.12019230769230768,0.20192307692307693,0.611,0.0,0.0,0.0,0.12019230769230768,0.20192307692307693,0.611,0.611,0.0673076923076923,0.12019230769230768,0.559,0.1346153846153846,0.22115384615384612,0.3557692307692308,0.052884615384615384,0.03365384615384615,0.04326923076923077,0.038461538461538464,0.12019230769230768,0.3125,0.0,0,0.0,0.0
18685,Branden Dawson,2015,1,3,22,LAC,6,0,4.8,0.0625,0.16666666666666669,0.4,0.0,0.0,0.0,0.0625,0.16666666666666669,0.4,0.4,0.04166666666666667,0.04166666666666667,1.0,0.0625,0.0625,0.14583333333333334,0.0,0.0,0.04166666666666667,0.0,0.0625,0.16666666666666669,58.0,1,2.0,0.0
18688,Dewayne Dedmon,2015,1,0,26,ORL,58,20,12.2,0.13934426229508198,0.2540983606557377,0.559,0.0,0.0,0.0,0.13934426229508198,0.2540983606557377,0.559,0.559,0.0819672131147541,0.10655737704918034,0.75,0.09836065573770492,0.22950819672131148,0.319672131147541,0.01639344262295082,0.03278688524590164,0.06557377049180328,0.04918032786885246,0.1557377049180328,0.3606557377049181,2.0,0,1.0,0.0
18689,Bryce Dejean-Jones,2015,1,13,23,NOP,14,11,19.9,0.10050251256281408,0.2462311557788945,0.406,0.04522613065326633,0.11557788944723618,0.375,0.05527638190954775,0.1306532663316583,0.432,0.493,0.040201005025125636,0.07537688442211056,0.524,0.030150753768844223,0.1457286432160804,0.17085427135678394,0.05527638190954775,0.035175879396984924,0.0050251256281407045,0.040201005025125636,0.06030150753768845,0.2814070351758794,0.0,0,0.0,0.0
18690,Sam Dekker,2015,1,3,21,HOU,3,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,1.0,1,2.0,0.0
18693,Matthew Dellavedova,2015,1,6,25,CLE,76,14,24.6,0.10975609756097561,0.27235772357723576,0.405,0.05284552845528455,0.12601626016260162,0.41,0.05691056910569105,0.14634146341463414,0.401,0.501,0.03252032520325203,0.036585365853658534,0.864,0.016260162601626015,0.06910569105691056,0.08536585365853658,0.17886178861788618,0.024390243902439022,0.004065040650406504,0.06097560975609756,0.09349593495934957,0.3048780487804878,15.0,0,1.0,0.0
18694,Luol Deng,2015,1,3,30,MIA,74,73,32.4,0.1419753086419753,0.3117283950617284,0.455,0.037037037037037035,0.1080246913580247,0.344,0.10493827160493828,0.2037037037037037,0.513,0.514,0.0617283950617284,0.08024691358024692,0.755,0.0462962962962963,0.1388888888888889,0.1851851851851852,0.05864197530864197,0.0308641975308642,0.01234567901234568,0.03395061728395062,0.04938271604938272,0.37962962962962965,100.0,1,1.0,3.0
18696,DeMar DeRozan,2015,1,13,26,TOR,78,78,35.9,0.2200557103064067,0.49303621169916434,0.446,0.016713091922005572,0.05013927576601672,0.338,0.20334261838440112,0.44289693593314766,0.458,0.463,0.1977715877437326,0.23398328690807801,0.85,0.022284122562674098,0.1030640668523677,0.12534818941504178,0.11142061281337048,0.02785515320334262,0.008356545961002786,0.061281337047353765,0.058495821727019504,0.6545961002785515,2.0,0,1.0,1.0
18697,Boris Diaw,2015,1,3,33,SAS,76,4,18.2,0.14835164835164838,0.27472527472527475,0.527,0.016483516483516484,0.049450549450549455,0.362,0.12637362637362637,0.22527472527472525,0.564,0.56,0.038461538461538464,0.054945054945054944,0.737,0.04395604395604396,0.12637362637362637,0.17032967032967034,0.12637362637362637,0.016483516483516484,0.016483516483516484,0.07142857142857144,0.07142857142857144,0.3516483516483517,1.0,0,2.0,1.0
18699,Gorgui Dieng,2015,1,0,26,MIN,82,39,27.1,0.14022140221402213,0.2619926199261992,0.532,0.0036900369003690036,0.007380073800738007,0.3,0.13653136531365315,0.25092250922509224,0.54,0.537,0.09225092250922509,0.11070110701107011,0.827,0.07011070110701106,0.1918819188191882,0.2619926199261992,0.06273062730627306,0.04059040590405904,0.04428044280442804,0.06273062730627306,0.0996309963099631,0.3726937269372693,0.0,0,0.0,0.0
18700,Spencer Dinwiddie,2015,1,6,22,DET,12,0,13.3,0.12030075187969924,0.3383458646616541,0.352,0.007518796992481203,0.06015037593984962,0.1,0.11278195488721804,0.2781954887218045,0.409,0.361,0.12030075187969924,0.21052631578947367,0.576,0.022556390977443608,0.08270676691729323,0.10526315789473684,0.13533834586466165,0.022556390977443608,0.0,0.045112781954887216,0.12781954887218044,0.3609022556390977,98.0,1,0.0,1.0
18701,Toney Douglas,2015,1,6,29,NOP,61,18,20.7,0.14492753623188406,0.3526570048309179,0.411,0.06280193236714976,0.15942028985507245,0.399,0.0821256038647343,0.1932367149758454,0.421,0.502,0.06763285024154589,0.07729468599033817,0.848,0.019323671497584544,0.09178743961352658,0.1111111111111111,0.12560386473429952,0.053140096618357495,0.004830917874396136,0.04830917874396135,0.10144927536231885,0.42028985507246375,6.0,0,1.0,0.0
18702,Goran Dragić,2015,1,6,29,MIA,72,72,32.8,0.17682926829268295,0.3719512195121951,0.477,0.027439024390243906,0.08536585365853659,0.312,0.14939024390243905,0.2835365853658537,0.527,0.513,0.05182926829268293,0.0701219512195122,0.727,0.02439024390243903,0.09451219512195123,0.11585365853658537,0.17682926829268295,0.030487804878048783,0.006097560975609757,0.07926829268292684,0.07926829268292684,0.42987804878048785,0.0,0,0.0,0.0
18703,Andre Drummond,2015,1,0,22,DET,81,81,32.9,0.2066869300911854,0.3981762917933131,0.521,0.0,0.0030395136778115506,0.333,0.2066869300911854,0.3951367781155015,0.522,0.522,0.07902735562310031,0.2188449848024316,0.355,0.14893617021276598,0.3009118541033435,0.4498480243161095,0.024316109422492405,0.04559270516717325,0.0425531914893617,0.057750759878419454,0.0911854103343465,0.49240121580547114,0.0,0,0.0,1.0
18704,Jared Dudley,2015,1,3,30,WAS,81,41,25.9,0.11196911196911197,0.23166023166023167,0.478,0.04633204633204633,0.11196911196911197,0.42,0.061776061776061784,0.1196911196911197,0.534,0.581,0.03474903474903475,0.04633204633204633,0.735,0.02702702702702703,0.11196911196911197,0.13513513513513514,0.08108108108108109,0.03474903474903475,0.007722007722007723,0.03861003861003861,0.0888030888030888,0.3050193050193051,0.0,0,0.0,0.0
18705,Duje Dukan,2015,1,9,24,SAC,1,0,24.0,0.08333333333333333,0.4166666666666667,0.2,0.08333333333333333,0.20833333333333334,0.4,0.0,0.20833333333333334,0.0,0.3,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.041666666666666664,0.041666666666666664,0.0,0.0,0.08333333333333333,0.25,10.0,1,3.0,0.0
18709,Tim Duncan,2015,1,0,39,SAS,61,60,25.2,0.1388888888888889,0.28571428571428575,0.488,0.0,0.0,0.0,0.1388888888888889,0.28571428571428575,0.49,0.488,0.05952380952380953,0.08333333333333334,0.702,0.07539682539682539,0.2142857142857143,0.2896825396825397,0.10714285714285715,0.03174603174603175,0.05158730158730159,0.05952380952380953,0.07936507936507936,0.3412698412698413,1.0,0,11.0,2.0
18720,Mike Dunleavy,2015,1,9,35,CHI,31,30,22.7,0.11013215859030838,0.2687224669603524,0.41,0.05726872246696035,0.14096916299559473,0.394,0.05286343612334802,0.1277533039647577,0.427,0.513,0.039647577092511016,0.05286343612334802,0.784,0.013215859030837005,0.10572687224669604,0.11894273127753305,0.05726872246696035,0.022026431718061675,0.013215859030837005,0.03524229074889868,0.09251101321585904,0.31718061674008813,0.0,0,0.0,0.0
18721,Kevin Durant,2015,1,9,27,OKC,72,72,35.8,0.2709497206703911,0.5363128491620112,0.505,0.07262569832402235,0.18715083798882684,0.387,0.19832402234636873,0.3491620111731844,0.569,0.573,0.17318435754189945,0.19273743016759778,0.898,0.01675977653631285,0.2122905027932961,0.22905027932960895,0.13966480446927376,0.02793296089385475,0.0335195530726257,0.09776536312849163,0.05307262569832402,0.7877094972067039,10.0,0,2.0,2.0
18723,Cleanthony Early,2015,1,9,24,NYK,17,2,9.1,0.07692307692307693,0.26373626373626374,0.3,0.02197802197802198,0.09890109890109891,0.267,0.054945054945054944,0.16483516483516483,0.32,0.35,0.02197802197802198,0.02197802197802198,0.75,0.02197802197802198,0.14285714285714288,0.16483516483516483,0.04395604395604396,0.01098901098901099,0.02197802197802198,0.054945054945054944,0.09890109890109891,0.19780219780219782,18.0,1,4.0,1.0
18728,Jarell Eddie,2015,1,9,24,WAS,26,0,5.7,0.14035087719298245,0.43859649122807015,0.308,0.10526315789473684,0.3157894736842105,0.319,0.03508771929824561,0.12280701754385964,0.278,0.423,0.05263157894736842,0.05263157894736842,1.0,0.017543859649122806,0.14035087719298245,0.15789473684210525,0.03508771929824561,0.03508771929824561,0.0,0.0,0.03508771929824561,0.42105263157894735,1.0,0,6.0,0.0
18734,Wayne Ellington,2015,1,13,28,BRK,76,41,21.3,0.13615023474178403,0.3474178403755869,0.389,0.06103286384976526,0.16431924882629106,0.358,0.07511737089201878,0.18309859154929575,0.416,0.474,0.03286384976525821,0.03755868544600939,0.857,0.01408450704225352,0.09389671361502347,0.10798122065727699,0.051643192488262914,0.02816901408450704,0.004694835680751174,0.02816901408450704,0.051643192488262914,0.3615023474178404,0.0,0,0.0,0.0
18735,Monta Ellis,2015,1,13,30,IND,81,81,33.8,0.15976331360946747,0.3727810650887574,0.427,0.03254437869822486,0.10355029585798818,0.309,0.12721893491124261,0.2692307692307692,0.472,0.47,0.0591715976331361,0.07396449704142012,0.786,0.014792899408284025,0.08284023668639054,0.09763313609467456,0.13905325443786984,0.05621301775147929,0.014792899408284025,0.07396449704142012,0.062130177514792904,0.4082840236686391,0.0,0,0.0,1.0
18736,James Ennis,2015,1,9,25,TOT,44,10,14.968181818181815,0.1670209535378075,0.3407227452171273,0.478,0.0801700576981476,0.17370179167931982,0.448,0.08685089583965991,0.1670209535378075,0.509,0.593,0.0734892195566353,0.1002125721226845,0.735,0.066808381415123,0.066808381415123,0.1269359246887337,0.066808381415123,0.046765866990586095,0.013361676283024601,0.0601275432736107,0.08685089583965991,0.4810203461888856,5.0,0,8.0,0.0
18744,Tyler Ennis,2015,1,6,21,MIL,46,7,14.2,0.1267605633802817,0.2887323943661972,0.449,0.02112676056338028,0.05633802816901409,0.333,0.10563380281690142,0.22535211267605637,0.48,0.484,0.035211267605633804,0.04929577464788732,0.735,0.02112676056338028,0.09154929577464789,0.11267605633802819,0.147887323943662,0.035211267605633804,0.0,0.07042253521126761,0.09859154929577464,0.31690140845070425,100.0,1,0.0,0.0
18745,Jeremy Evans,2015,1,9,28,DAL,30,2,8.4,0.10714285714285714,0.19047619047619047,0.542,0.011904761904761904,0.05952380952380952,0.25,0.08333333333333333,0.13095238095238096,0.688,0.583,0.05952380952380952,0.08333333333333333,0.714,0.047619047619047616,0.16666666666666666,0.21428571428571427,0.011904761904761904,0.023809523809523808,0.03571428571428571,0.023809523809523808,0.07142857142857142,0.2857142857142857,4.0,1,1.0,0.0
18750,Tyreke Evans,2015,1,13,26,NOP,25,25,30.6,0.17647058823529413,0.4117647058823529,0.433,0.042483660130718956,0.1111111111111111,0.388,0.13398692810457516,0.3006535947712418,0.45,0.486,0.09803921568627451,0.12091503267973856,0.796,0.026143790849673203,0.14379084967320263,0.16993464052287582,0.2156862745098039,0.042483660130718956,0.00980392156862745,0.09477124183006536,0.08496732026143791,0.4967320261437908,0.0,0,0.0,1.0
18751,Festus Ezeli,2015,1,0,26,GSW,46,13,16.7,0.16167664670658685,0.29940119760479045,0.548,0.0,0.0,0.0,0.16167664670658685,0.29940119760479045,0.548,0.548,0.08982035928143713,0.17365269461077845,0.53,0.11976047904191617,0.2155688622754491,0.33532934131736525,0.041916167664670656,0.023952095808383235,0.0658682634730539,0.04790419161676647,0.11976047904191617,0.4191616766467066,67.0,1,0.0,0.0
18752,Kenneth Faried,2015,1,3,26,DEN,67,64,25.3,0.20553359683794467,0.36758893280632415,0.558,0.0,0.0,0.5,0.20553359683794467,0.36758893280632415,0.558,0.558,0.07905138339920949,0.13043478260869565,0.613,0.1383399209486166,0.20553359683794467,0.3438735177865612,0.04743083003952569,0.019762845849802372,0.03557312252964427,0.05533596837944663,0.09881422924901186,0.49407114624505927,1.0,0,1.0,0.0
18753,Jordan Farmar,2015,1,6,29,MEM,12,10,24.3,0.14403292181069957,0.34156378600823045,0.42,0.053497942386831275,0.15637860082304525,0.356,0.09053497942386832,0.18930041152263372,0.473,0.5,0.03292181069958848,0.03292181069958848,1.0,0.012345679012345678,0.07407407407407407,0.08641975308641975,0.12757201646090535,0.053497942386831275,0.00823045267489712,0.06172839506172839,0.07407407407407407,0.37860082304526743,0.0,0,0.0,0.0
18754,Derrick Favors,2015,1,3,24,UTA,62,59,32.0,0.209375,0.409375,0.515,0.0,0.003125,0.0,0.209375,0.40625,0.518,0.515,0.090625,0.128125,0.709,0.084375,0.16875,0.253125,0.046875,0.0375,0.046875,0.053125,0.075,0.5125,0.0,0,0.0,0.0
18755,Cristiano Felício,2015,1,0,23,CHI,31,4,10.4,0.125,0.22115384615384612,0.556,0.0,0.009615384615384616,0.0,0.125,0.21153846153846154,0.588,0.556,0.07692307692307693,0.10576923076923077,0.714,0.09615384615384615,0.22115384615384612,0.3173076923076923,0.07692307692307693,0.019230769230769232,0.038461538461538464,0.038461538461538464,0.09615384615384615,0.3269230769230769,0.0,0,0.0,0.0
18756,Raymond Felton,2015,1,6,31,DAL,80,31,27.4,0.12773722627737227,0.3102189781021898,0.406,0.029197080291970805,0.09854014598540148,0.282,0.09854014598540148,0.21532846715328469,0.463,0.45,0.06934306569343066,0.08029197080291972,0.847,0.018248175182481754,0.10218978102189781,0.11678832116788322,0.13138686131386862,0.032846715328467155,0.007299270072992701,0.05474452554744526,0.06569343065693431,0.3467153284671533,2.0,0,1.0,0.0
18757,Evan Fournier,2015,1,9,23,ORL,79,71,32.5,0.16615384615384615,0.3630769230769231,0.462,0.06153846153846154,0.15076923076923077,0.4,0.1076923076923077,0.20923076923076922,0.506,0.546,0.07692307692307693,0.09230769230769231,0.836,0.012307692307692308,0.07384615384615384,0.08615384615384615,0.08307692307692308,0.03692307692307692,0.0,0.052307692307692305,0.08307692307692308,0.47384615384615386,5.0,0,1.0,1.0
18758,Randy Foye,2015,1,13,32,TOT,162,16,20.28333333333333,0.10353327855382088,0.2958093672966311,0.351,0.044371405094494665,0.15283483976992607,0.3,0.05916187345932621,0.14297452752670503,0.405,0.428,0.039441248972884146,0.044371405094494665,0.824,0.014790468364831553,0.07888249794576829,0.09367296631059983,0.09860312243221037,0.02465078060805259,0.019720624486442073,0.0542317173377157,0.07888249794576829,0.2908792111750206,0.0,0,0.0,1.0
18761,Tim Frazier,2015,1,6,25,TOT,102,4,14.522549019607842,0.1308310268007831,0.309862958212381,0.419,0.02065753054749207,0.06197259164247621,0.333,0.11017349625329104,0.24100452305407413,0.442,0.454,0.06885843515830689,0.10328765273746035,0.716,0.034429217579153445,0.11017349625329104,0.15148855734827518,0.22034699250658207,0.04131506109498414,0.0,0.08951596570579896,0.09640180922162965,0.35117801930736514,0.0,0,0.0,0.0
18764,Jimmer Fredette,2015,1,13,26,TOT,12,0,3.016666666666667,0.09944751381215468,0.26519337016574585,0.4,0.06629834254143646,0.09944751381215468,0.5,0.06629834254143646,0.16574585635359113,0.333,0.5,0.2320441988950276,0.26519337016574585,0.8,0.0,0.0,0.0,0.06629834254143646,0.06629834254143646,0.0,0.09944751381215468,0.09944751381215468,0.49723756906077343,0.0,0,0.0,0.0
18767,Channing Frye,2015,1,4,32,TOT,140,64,17.11857142857143,0.12851539681215055,0.29208044730034216,0.438,0.07594091629808897,0.19861470416423266,0.387,0.05257448051406159,0.09346574313610949,0.545,0.569,0.023366435784027372,0.029208044730034216,0.857,0.029208044730034216,0.1635650504881916,0.1927730952182258,0.05841608946006843,0.023366435784027372,0.023366435784027372,0.035049653676041057,0.10514896102812318,0.3563381457064174,0.0,0,0.0,0.0
18770,Danilo Gallinari,2015,1,9,27,DEN,53,53,34.7,0.15561959654178675,0.38040345821325644,0.41,0.04610951008645533,0.12968299711815562,0.364,0.1095100864553314,0.2507204610951008,0.434,0.472,0.20461095100864551,0.23631123919308353,0.868,0.02881844380403458,0.12391930835734868,0.15273775216138327,0.07204610951008646,0.023054755043227664,0.011527377521613832,0.04322766570605187,0.04610951008645533,0.5619596541786743,11.0,1,1.0,2.0
18772,Langston Galloway,2015,1,6,24,NYK,82,7,24.8,0.1129032258064516,0.2903225806451613,0.393,0.036290322580645164,0.10887096774193548,0.344,0.07661290322580644,0.1774193548387097,0.423,0.458,0.04032258064516129,0.0564516129032258,0.754,0.020161290322580645,0.12096774193548386,0.1411290322580645,0.10080645161290322,0.036290322580645164,0.012096774193548387,0.0282258064516129,0.08870967741935484,0.30645161290322576,0.0,0,0.0,0.0
18773,Kevin Garnett,2015,1,3,39,MIN,38,38,14.6,0.0958904109589041,0.20547945205479454,0.47,0.0,0.0,0.0,0.0958904109589041,0.20547945205479454,0.474,0.47,0.027397260273972605,0.0410958904109589,0.667,0.027397260273972605,0.24657534246575344,0.2671232876712329,0.10958904109589042,0.04794520547945205,0.02054794520547945,0.027397260273972605,0.12328767123287672,0.21917808219178084,2.0,1,5.0,2.0
18779,Marc Gasol,2015,1,0,31,MEM,52,52,34.4,0.18313953488372092,0.3953488372093023,0.464,0.0,0.002906976744186047,0.667,0.18313953488372092,0.3924418604651163,0.463,0.465,0.11337209302325582,0.1366279069767442,0.829,0.03197674418604651,0.1686046511627907,0.20348837209302326,0.11046511627906977,0.029069767441860465,0.03779069767441861,0.06686046511627906,0.07848837209302327,0.4825581395348838,100.0,1,0.0,1.0
18780,Pau Gasol,2015,1,0,35,CHI,72,72,31.8,0.20440251572327042,0.4339622641509434,0.469,0.009433962264150943,0.031446540880503145,0.348,0.1949685534591195,0.4056603773584906,0.478,0.481,0.10062893081761007,0.12578616352201258,0.792,0.06918238993710692,0.279874213836478,0.34591194968553457,0.1289308176100629,0.018867924528301886,0.06289308176100629,0.07232704402515723,0.0660377358490566,0.5188679245283019,2.0,0,3.0,1.0
18783,Rudy Gay,2015,1,9,29,SAC,70,70,34.0,0.19705882352941176,0.4235294117647059,0.463,0.03235294117647059,0.0911764705882353,0.344,0.16470588235294117,0.33235294117647063,0.495,0.5,0.08235294117647059,0.10588235294117647,0.78,0.04411764705882353,0.14705882352941177,0.19117647058823528,0.049999999999999996,0.041176470588235294,0.020588235294117647,0.058823529411764705,0.07647058823529412,0.5058823529411764,2.0,0,1.0,2.0
18784,Alonzo Gee,2015,1,9,28,NOP,73,38,22.4,0.08035714285714286,0.15625,0.518,0.00892857142857143,0.03571428571428572,0.283,0.07142857142857144,0.1205357142857143,0.59,0.551,0.026785714285714288,0.04017857142857143,0.667,0.03571428571428572,0.11160714285714286,0.1517857142857143,0.044642857142857144,0.04017857142857143,0.00892857142857143,0.03571428571428572,0.10267857142857142,0.20089285714285715,0.0,0,0.0,0.0
18785,Paul George,2015,1,9,25,IND,81,81,34.8,0.21551724137931036,0.514367816091954,0.418,0.07471264367816093,0.20114942528735633,0.371,0.14080459770114945,0.31321839080459773,0.447,0.49,0.16091954022988506,0.18678160919540232,0.86,0.02873563218390805,0.1724137931034483,0.20114942528735633,0.11781609195402298,0.05459770114942529,0.01149425287356322,0.09482758620689656,0.08045977011494253,0.6637931034482759,0.0,0,0.0,0.0
18786,Taj Gibson,2015,1,3,30,CHI,73,55,26.5,0.13584905660377358,0.25660377358490566,0.526,0.0,0.0,0.0,0.13584905660377358,0.25660377358490566,0.529,0.526,0.05283018867924528,0.07547169811320754,0.692,0.10566037735849056,0.15471698113207547,0.26037735849056604,0.05660377358490566,0.022641509433962263,0.041509433962264156,0.041509433962264156,0.09433962264150944,0.32452830188679244,0.0,0,0.0,0.0
