,Season,Pos,Age,G,GS,MP,3PA,3P%,2PA,2P%,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,Major Injury,Minor Injury Count,Previous Major Injury Count
18346,0,0,28,16,16,32.6,0.0184049079754601,0.222,0.3865030674846625,0.52,0.0398773006134969,0.75,0.0766871165644171,0.1871165644171779,0.1134969325153374,0.0245398773006134,0.0429447852760736,0.0490797546012269,0.0644171779141104,0,0.0,2.0
18347,0,0,29,17,17,33.8,0.0,0.0,0.3165680473372781,0.577,0.2869822485207101,0.412,0.1065088757396449,0.3076923076923077,0.0355029585798816,0.0414201183431952,0.0680473372781065,0.0650887573964497,0.1035502958579881,0,0.0,2.0
18348,0,13,30,7,0,5.4,0.1851851851851851,0.286,0.1851851851851851,0.571,0.0,0.0,0.0,0.0185185185185185,0.1851851851851851,0.0555555555555555,0.0185185185185185,0.074074074074074,0.2037037037037037,0,0.0,0.0
18349,0,3,29,1,0,5.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.2,0,0.0,1.0
18350,0,9,31,21,3,30.2,0.1291390728476821,0.354,0.1390728476821192,0.584,0.1026490066225165,0.415,0.0264900662251655,0.1225165562913907,0.119205298013245,0.0397350993377483,0.009933774834437,0.0231788079470198,0.0662251655629139,0,0.0,1.0
18351,0,3,27,6,6,23.7,0.160337552742616,0.217,0.2658227848101265,0.395,0.0717299578059071,0.7,0.0421940928270042,0.1181434599156118,0.0210970464135021,0.0337552742616033,0.0210970464135021,0.0337552742616033,0.0717299578059071,0,0.0,0.0
18352,0,6,22,13,13,35.7,0.1288515406162464,0.45,0.2689075630252101,0.432,0.1484593837535013,0.841,0.0224089635854341,0.0784313725490195,0.1064425770308123,0.0364145658263305,0.0224089635854341,0.042016806722689,0.0616246498599439,0,0.0,0.0
18353,0,6,31,6,0,25.5,0.0980392156862745,0.333,0.2549019607843137,0.59,0.0862745098039215,1.0,0.0117647058823529,0.1490196078431372,0.1764705882352941,0.0470588235294117,0.0078431372549019,0.1294117647058823,0.0901960784313725,0,0.0,1.0
18354,0,0,29,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
18355,0,9,30,20,20,42.2,0.1303317535545023,0.227,0.5142180094786729,0.465,0.1990521327014218,0.731,0.0450236966824644,0.2251184834123222,0.2014218009478673,0.0402843601895734,0.0260663507109004,0.0971563981042653,0.0687203791469194,0,0.0,1.0
18356,0,9,34,4,2,12.8,0.15625,0.375,0.1171875,0.333,0.0390625,1.0,0.0,0.0390625,0.0234374999999999,0.0390625,0.0,0.0625,0.1796874999999999,0,0.0,0.0
18357,0,13,23,4,0,5.3,0.1886792452830188,0.5,0.0943396226415094,1.0,0.0,0.0,0.0566037735849056,0.0943396226415094,0.0,0.0,0.0,0.0,0.0943396226415094,0,0.0,1.0
18358,0,3,27,4,0,17.0,0.0588235294117647,0.0,0.1647058823529411,0.455,0.0294117647058823,0.5,0.0588235294117647,0.1470588235294117,0.0176470588235294,0.0294117647058823,0.0176470588235294,0.0470588235294117,0.1352941176470588,0,0.0,0.0
18359,0,3,27,4,2,28.0,0.0107142857142857,0.0,0.25,0.714,0.1071428571428571,0.5,0.0642857142857143,0.1892857142857142,0.0357142857142857,0.0107142857142857,0.0285714285714285,0.0642857142857143,0.1428571428571428,0,0.0,2.0
18360,0,3,27,2,0,6.0,0.0,0.0,0.5,0.333,0.5,0.0,0.0,0.1666666666666666,0.0833333333333333,0.0,0.0,0.0,0.0,0,0.0,0.0
18361,0,13,33,6,6,41.5,0.163855421686747,0.293,0.2120481927710843,0.415,0.0963855421686747,0.792,0.0192771084337349,0.163855421686747,0.1156626506024096,0.0289156626506024,0.0,0.0192771084337349,0.0650602409638554,0,0.0,0.0
18362,0,13,22,9,0,5.4,0.1481481481481481,0.143,0.2037037037037037,0.3,0.0555555555555555,1.0,0.0185185185185185,0.0555555555555555,0.074074074074074,0.0,0.0185185185185185,0.074074074074074,0.1481481481481481,0,0.0,0.0
18363,0,9,34,11,0,1.6,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0625,0.0,0.125,0.0,0.0,0.3749999999999999,0,0.0,0.0
18364,0,9,34,20,0,15.6,0.2051282051282051,0.344,0.0384615384615384,0.364,0.0448717948717948,0.929,0.0064102564102564,0.0897435897435897,0.032051282051282,0.0256410256410256,0.0128205128205128,0.0192307692307692,0.1346153846153846,0,0.0,0.0
18365,0,3,23,17,9,23.6,0.0466101694915254,0.158,0.347457627118644,0.457,0.135593220338983,0.667,0.0720338983050847,0.1313559322033898,0.0423728813559322,0.0211864406779661,0.0296610169491525,0.0381355932203389,0.0762711864406779,0,0.0,2.0
18366,0,0,26,14,14,34.4,0.0,0.0,0.1686046511627907,0.716,0.3255813953488372,0.427,0.1017441860465116,0.2877906976744186,0.0319767441860465,0.0319767441860465,0.0697674418604651,0.0348837209302325,0.0872093023255814,0,0.0,0.0
18367,0,0,28,1,0,5.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0,0.0,1.0
18368,0,6,23,4,0,5.5,0.0,0.0,0.2727272727272727,0.833,0.0909090909090909,0.5,0.0,0.0545454545454545,0.0,0.0,0.0545454545454545,0.0545454545454545,0.0909090909090909,0,0.0,1.0
18369,0,0,32,3,0,12.3,0.0,0.0,0.2195121951219512,0.5,0.024390243902439,1.0,0.1382113821138211,0.2439024390243902,0.08130081300813,0.0,0.0,0.08130081300813,0.1382113821138211,0,0.0,1.0
18370,0,13,33,14,14,37.6,0.2101063829787234,0.355,0.0425531914893617,0.565,0.0292553191489361,0.813,0.0026595744680851,0.1303191489361702,0.0638297872340425,0.0372340425531914,0.0292553191489361,0.0398936170212765,0.050531914893617,1,0.0,0.0
18371,0,0,25,11,0,11.5,0.0,0.0,0.2434782608695652,0.548,0.0434782608695652,0.6,0.1478260869565217,0.1565217391304348,0.0347826086956521,0.0347826086956521,0.0434782608695652,0.008695652173913,0.1130434782608695,0,0.0,0.0
18372,0,13,29,11,11,33.4,0.0808383233532934,0.467,0.1916167664670658,0.586,0.062874251497006,0.957,0.0089820359281437,0.0688622754491018,0.0658682634730539,0.0329341317365269,0.0,0.0359281437125748,0.0658682634730539,0,0.0,0.0
18373,0,3,31,13,0,8.2,0.0,0.0,0.3780487804878049,0.4,0.1463414634146341,0.533,0.0975609756097561,0.2195121951219512,0.073170731707317,0.024390243902439,0.024390243902439,0.024390243902439,0.1585365853658537,0,0.0,1.0
18374,0,9,23,7,7,35.7,0.103641456582633,0.423,0.3333333333333333,0.494,0.1400560224089636,0.771,0.0532212885154061,0.1568627450980391,0.072829131652661,0.0308123249299719,0.0168067226890756,0.0588235294117647,0.072829131652661,0,0.0,0.0
18375,0,0,22,5,0,21.2,0.1226415094339622,0.769,0.0754716981132075,0.5,0.0188679245283018,0.5,0.0566037735849056,0.2547169811320754,0.0471698113207547,0.0188679245283018,0.0188679245283018,0.0283018867924528,0.160377358490566,0,0.0,0.0
18376,0,3,25,4,0,2.3,0.0,0.0,0.4347826086956522,0.5,0.0,0.0,0.2173913043478261,0.3478260869565218,0.0,0.0,0.0,0.0,0.1304347826086956,0,0.0,1.0
18377,0,6,24,5,5,40.2,0.154228855721393,0.161,0.3233830845771144,0.523,0.1592039800995024,0.781,0.0099502487562189,0.0895522388059701,0.1144278606965173,0.0099502487562189,0.0149253731343283,0.0597014925373134,0.0746268656716417,0,0.0,0.0
18378,0,6,29,21,0,17.9,0.0,0.0,0.2067039106145251,0.538,0.0670391061452514,0.84,0.0335195530726257,0.1005586592178771,0.1005586592178771,0.0223463687150838,0.0111731843575419,0.0558659217877095,0.0837988826815642,0,0.0,2.0
18379,0,0,26,6,6,39.0,0.0,0.0,0.3717948717948718,0.494,0.1717948717948718,0.825,0.0846153846153846,0.1461538461538461,0.0205128205128205,0.0179487179487179,0.0564102564102564,0.0256410256410256,0.0769230769230769,0,0.0,2.0
18380,0,0,26,5,5,23.4,0.0,0.0,0.1282051282051282,0.6,0.0683760683760683,1.0,0.0769230769230769,0.1111111111111111,0.0256410256410256,0.0085470085470085,0.0427350427350427,0.0427350427350427,0.1282051282051282,0,0.0,1.0
18381,0,3,26,4,4,26.8,0.1977611940298507,0.429,0.1865671641791044,0.4,0.1791044776119403,0.737,0.0559701492537313,0.2052238805970149,0.0932835820895522,0.0111940298507462,0.0186567164179104,0.0559701492537313,0.1119402985074626,0,0.0,1.0
18382,0,6,28,4,4,32.8,0.1768292682926829,0.217,0.2591463414634146,0.382,0.0853658536585365,0.727,0.0548780487804878,0.1158536585365853,0.1463414634146341,0.0396341463414634,0.0,0.0914634146341463,0.1371951219512195,0,0.0,0.0
18383,0,6,24,10,0,9.9,0.2121212121212121,0.286,0.1818181818181818,0.5,0.0606060606060606,0.5,0.0202020202020202,0.0909090909090909,0.101010101010101,0.0808080808080808,0.0,0.0202020202020202,0.0707070707070707,0,0.0,0.0
18384,0,9,36,6,0,4.2,0.0,0.0,0.238095238095238,0.167,0.0,0.0,0.0714285714285714,0.1666666666666666,0.0476190476190476,0.0714285714285714,0.0,0.0,0.0476190476190476,0,0.0,0.0
18385,0,13,27,6,0,26.0,0.123076923076923,0.316,0.223076923076923,0.343,0.0769230769230769,1.0,0.0076923076923076,0.123076923076923,0.1153846153846153,0.0461538461538461,0.0076923076923076,0.0576923076923076,0.0884615384615384,0,0.0,0.0
18386,0,3,22,5,0,2.0,0.0,0.0,0.3,0.667,0.0,0.0,0.1,0.3,0.0,0.0,0.1,0.1,0.0,0,0.0,0.0
18387,0,13,23,5,1,33.2,0.1385542168674698,0.478,0.2650602409638554,0.477,0.0783132530120482,0.769,0.0060240963855421,0.1144578313253011,0.0120481927710843,0.036144578313253,0.0060240963855421,0.036144578313253,0.0783132530120482,0,0.0,0.0
18388,0,9,23,3,0,3.3,0.2121212121212121,0.5,0.0909090909090909,0.0,0.2121212121212121,1.0,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.0,0.0,0.0909090909090909,0.0,0,0.0,1.0
18389,0,9,23,6,6,38.7,0.1472868217054263,0.324,0.2506459948320413,0.414,0.0645994832041343,0.933,0.0310077519379844,0.0645994832041343,0.0516795865633074,0.0594315245478036,0.0129198966408268,0.0439276485788113,0.0594315245478036,0,0.0,1.0
18390,0,9,34,9,1,7.2,0.0833333333333333,0.6,0.0,0.0,0.0,0.0,0.0,0.1527777777777778,0.0,0.0138888888888888,0.0138888888888888,0.0138888888888888,0.0972222222222222,0,0.0,0.0
18391,0,6,26,7,0,16.0,0.25,0.571,0.125,0.357,0.11875,1.0,0.0375,0.13125,0.06875,0.01875,0.0,0.04375,0.13125,0,0.0,0.0
18392,0,3,29,16,15,35.4,0.0875706214689265,0.306,0.2824858757062147,0.438,0.1384180790960452,0.744,0.0649717514124293,0.1807909604519774,0.096045197740113,0.0451977401129943,0.0254237288135593,0.059322033898305,0.0932203389830508,0,0.0,0.0
18393,0,3,23,11,0,14.9,0.1812080536912751,0.233,0.221476510067114,0.361,0.1208053691275167,0.8,0.0402684563758389,0.1409395973154362,0.0536912751677852,0.0335570469798657,0.0335570469798657,0.046979865771812,0.1342281879194631,0,0.0,0.0
18394,0,0,37,3,0,4.7,0.0638297872340425,0.0,0.425531914893617,0.333,0.0,0.0,0.2127659574468085,0.1489361702127659,0.0,0.0,0.0638297872340425,0.0,0.0,0,0.0,0.0
18395,0,13,25,3,0,3.0,0.0999999999999999,1.0,0.5666666666666667,0.2,0.0,0.0,0.0,0.3333333333333333,0.0,0.2333333333333333,0.0,0.0,0.0999999999999999,0,0.0,0.0
18396,0,6,24,1,0,5.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
18397,0,0,28,20,20,26.5,0.0,0.0,0.2792452830188679,0.5,0.1547169811320754,0.79,0.1094339622641509,0.1698113207547169,0.0264150943396226,0.0150943396226415,0.0679245283018867,0.0716981132075471,0.1094339622641509,0,0.0,1.0
18398,0,3,23,10,0,10.2,0.0784313725490196,0.25,0.2450980392156863,0.72,0.0,0.0,0.0784313725490196,0.0980392156862745,0.0098039215686274,0.0098039215686274,0.0294117647058823,0.0392156862745098,0.1274509803921568,0,0.0,0.0
18399,0,0,29,12,12,32.9,0.0,0.0,0.1914893617021276,0.408,0.0516717325227963,0.35,0.1155015197568389,0.2218844984802431,0.0972644376899696,0.0243161094224924,0.0364741641337386,0.0516717325227963,0.094224924012158,0,0.0,0.0
18400,0,3,36,5,5,36.2,0.0939226519337016,0.235,0.3701657458563536,0.507,0.154696132596685,0.929,0.0220994475138121,0.2651933701657458,0.0662983425414364,0.011049723756906,0.011049723756906,0.0552486187845303,0.0883977900552486,0,0.0,0.0
18401,0,3,21,1,0,12.0,0.0,0.0,0.6666666666666666,0.375,0.0,0.0,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0833333333333333,0,0.0,0.0
18402,0,0,23,4,0,13.3,0.112781954887218,0.5,0.1353383458646616,0.571,0.037593984962406,0.5,0.037593984962406,0.0601503759398496,0.037593984962406,0.037593984962406,0.037593984962406,0.075187969924812,0.225563909774436,0,0.0,1.0
18403,0,0,30,6,6,21.5,0.0,0.0,0.3116279069767442,0.4,0.1023255813953488,0.615,0.0837209302325581,0.2232558139534883,0.0697674418604651,0.0790697674418604,0.0232558139534883,0.0372093023255813,0.1162790697674418,0,0.0,0.0
