,Team,Year,Game_num,Date,Away_flag,Opponent,OT_flag
6672,Toronto Raptors,2019,58,"Tue, Feb 25, 2020",,Milwaukee Bucks,
6673,Toronto Raptors,2019,59,"Fri, Feb 28, 2020",,Charlotte Hornets,
6674,Toronto Raptors,2019,60,"Sun, Mar 1, 2020",@,Denver Nuggets,
6675,Toronto Raptors,2019,61,"Tue, Mar 3, 2020",@,Phoenix Suns,
6676,Toronto Raptors,2019,62,"Thu, Mar 5, 2020",@,Golden State Warriors,
6677,Toronto Raptors,2019,63,"Sun, Mar 8, 2020",@,Sacramento Kings,
6678,Toronto Raptors,2019,64,"Mon, Mar 9, 2020",@,Utah Jazz,
6679,Toronto Raptors,2019,65,"Sat, Aug 1, 2020",,Los Angeles Lakers,
6680,Toronto Raptors,2019,66,"Mon, Aug 3, 2020",@,Miami Heat,
6681,Toronto Raptors,2019,67,"Wed, Aug 5, 2020",@,Orlando Magic,
6682,Toronto Raptors,2019,68,"Fri, Aug 7, 2020",,Boston Celtics,
6683,Toronto Raptors,2019,69,"Sun, Aug 9, 2020",,Memphis Grizzlies,
6684,Toronto Raptors,2019,70,"Mon, Aug 10, 2020",@,Milwaukee Bucks,
6685,Toronto Raptors,2019,71,"Wed, Aug 12, 2020",@,Philadelphia 76ers,
6686,Toronto Raptors,2019,72,"Fri, Aug 14, 2020",,Denver Nuggets,
6687,Toronto Raptors,2019,73,"Mon, Aug 17, 2020",,Brooklyn Nets,
6688,Toronto Raptors,2019,74,"Wed, Aug 19, 2020",,Brooklyn Nets,
6689,Toronto Raptors,2019,75,"Fri, Aug 21, 2020",@,Brooklyn Nets,
6690,Toronto Raptors,2019,76,"Sun, Aug 23, 2020",@,Brooklyn Nets,
6691,Toronto Raptors,2019,77,"Sun, Aug 30, 2020",,Boston Celtics,
6692,Toronto Raptors,2019,78,"Tue, Sep 1, 2020",,Boston Celtics,
6693,Toronto Raptors,2019,79,"Thu, Sep 3, 2020",@,Boston Celtics,
6694,Toronto Raptors,2019,80,"Sat, Sep 5, 2020",@,Boston Celtics,
6695,Toronto Raptors,2019,81,"Mon, Sep 7, 2020",,Boston Celtics,
6696,Toronto Raptors,2019,82,"Wed, Sep 9, 2020",@,Boston Celtics,2OT
6697,Toronto Raptors,2019,83,"Fri, Sep 11, 2020",,Boston Celtics,
6698,Toronto Raptors,2020,1,"Wed, Dec 23, 2020",,New Orleans Pelicans,
6699,Toronto Raptors,2020,2,"Sat, Dec 26, 2020",@,San Antonio Spurs,
6700,Toronto Raptors,2020,3,"Tue, Dec 29, 2020",@,Philadelphia 76ers,
6701,Toronto Raptors,2020,4,"Thu, Dec 31, 2020",,New York Knicks,
6702,Toronto Raptors,2020,5,"Sat, Jan 2, 2021",@,New Orleans Pelicans,
6703,Toronto Raptors,2020,6,"Mon, Jan 4, 2021",,Boston Celtics,
6704,Toronto Raptors,2020,7,"Wed, Jan 6, 2021",@,Phoenix Suns,
6705,Toronto Raptors,2020,8,"Fri, Jan 8, 2021",@,Sacramento Kings,
6706,Toronto Raptors,2020,9,"Sun, Jan 10, 2021",@,Golden State Warriors,
6707,Toronto Raptors,2020,10,"Mon, Jan 11, 2021",@,Portland Trail Blazers,
6708,Toronto Raptors,2020,11,"Thu, Jan 14, 2021",,Charlotte Hornets,
6709,Toronto Raptors,2020,12,"Sat, Jan 16, 2021",,Charlotte Hornets,
6710,Toronto Raptors,2020,13,"Mon, Jan 18, 2021",,Dallas Mavericks,
6711,Toronto Raptors,2020,14,"Wed, Jan 20, 2021",,Miami Heat,
6712,Toronto Raptors,2020,15,"Fri, Jan 22, 2021",,Miami Heat,
6713,Toronto Raptors,2020,16,"Sun, Jan 24, 2021",@,Indiana Pacers,
6714,Toronto Raptors,2020,17,"Mon, Jan 25, 2021",@,Indiana Pacers,
6715,Toronto Raptors,2020,18,"Wed, Jan 27, 2021",,Milwaukee Bucks,
6716,Toronto Raptors,2020,19,"Fri, Jan 29, 2021",,Sacramento Kings,
6717,Toronto Raptors,2020,20,"Sun, Jan 31, 2021",,Orlando Magic,
6718,Toronto Raptors,2020,21,"Tue, Feb 2, 2021",@,Orlando Magic,
6719,Toronto Raptors,2020,22,"Fri, Feb 5, 2021",@,Brooklyn Nets,
6720,Toronto Raptors,2020,23,"Sat, Feb 6, 2021",@,Atlanta Hawks,
6721,Toronto Raptors,2020,24,"Mon, Feb 8, 2021",@,Memphis Grizzlies,
6722,Toronto Raptors,2020,25,"Wed, Feb 10, 2021",@,Washington Wizards,
6723,Toronto Raptors,2020,26,"Thu, Feb 11, 2021",@,Boston Celtics,
6724,Toronto Raptors,2020,27,"Sun, Feb 14, 2021",,Minnesota Timberwolves,
6725,Toronto Raptors,2020,28,"Tue, Feb 16, 2021",@,Milwaukee Bucks,
6726,Toronto Raptors,2020,29,"Thu, Feb 18, 2021",@,Milwaukee Bucks,
6727,Toronto Raptors,2020,30,"Fri, Feb 19, 2021",@,Minnesota Timberwolves,
6728,Toronto Raptors,2020,31,"Sun, Feb 21, 2021",,Philadelphia 76ers,
6729,Toronto Raptors,2020,32,"Tue, Feb 23, 2021",,Philadelphia 76ers,
6730,Toronto Raptors,2020,33,"Wed, Feb 24, 2021",@,Miami Heat,
6731,Toronto Raptors,2020,34,"Fri, Feb 26, 2021",,Houston Rockets,
6732,Toronto Raptors,2020,35,"Wed, Mar 3, 2021",,Detroit Pistons,
6733,Toronto Raptors,2020,36,"Thu, Mar 4, 2021",@,Boston Celtics,
6734,Toronto Raptors,2020,37,"Thu, Mar 11, 2021",,Atlanta Hawks,
6735,Toronto Raptors,2020,38,"Sat, Mar 13, 2021",@,Charlotte Hornets,
6736,Toronto Raptors,2020,39,"Sun, Mar 14, 2021",@,Chicago Bulls,
6737,Toronto Raptors,2020,40,"Wed, Mar 17, 2021",@,Detroit Pistons,
6738,Toronto Raptors,2020,41,"Fri, Mar 19, 2021",,Utah Jazz,
6739,Toronto Raptors,2020,42,"Sun, Mar 21, 2021",@,Cleveland Cavaliers,
6740,Toronto Raptors,2020,43,"Mon, Mar 22, 2021",@,Houston Rockets,
6741,Toronto Raptors,2020,44,"Wed, Mar 24, 2021",,Denver Nuggets,
6742,Toronto Raptors,2020,45,"Fri, Mar 26, 2021",,Phoenix Suns,
6743,Toronto Raptors,2020,46,"Sun, Mar 28, 2021",,Portland Trail Blazers,
6744,Toronto Raptors,2020,47,"Mon, Mar 29, 2021",@,Detroit Pistons,
6745,Toronto Raptors,2020,48,"Wed, Mar 31, 2021",@,Oklahoma City Thunder,
6746,Toronto Raptors,2020,49,"Fri, Apr 2, 2021",,Golden State Warriors,
6747,Toronto Raptors,2020,50,"Mon, Apr 5, 2021",,Washington Wizards,
6748,Toronto Raptors,2020,51,"Tue, Apr 6, 2021",,Los Angeles Lakers,
6749,Toronto Raptors,2020,52,"Thu, Apr 8, 2021",,Chicago Bulls,
6750,Toronto Raptors,2020,53,"Sat, Apr 10, 2021",@,Cleveland Cavaliers,
6751,Toronto Raptors,2020,54,"Sun, Apr 11, 2021",@,New York Knicks,
6752,Toronto Raptors,2020,55,"Tue, Apr 13, 2021",,Atlanta Hawks,
6753,Toronto Raptors,2020,56,"Wed, Apr 14, 2021",,San Antonio Spurs,
6754,Toronto Raptors,2020,57,"Fri, Apr 16, 2021",,Orlando Magic,
6755,Toronto Raptors,2020,58,"Sun, Apr 18, 2021",,Oklahoma City Thunder,
6756,Toronto Raptors,2020,59,"Wed, Apr 21, 2021",,Brooklyn Nets,
6757,Toronto Raptors,2020,60,"Sat, Apr 24, 2021",@,New York Knicks,
6758,Toronto Raptors,2020,61,"Mon, Apr 26, 2021",,Cleveland Cavaliers,
6759,Toronto Raptors,2020,62,"Tue, Apr 27, 2021",,Brooklyn Nets,
6760,Toronto Raptors,2020,63,"Thu, Apr 29, 2021",@,Denver Nuggets,
6761,Toronto Raptors,2020,64,"Sat, May 1, 2021",@,Utah Jazz,
6762,Toronto Raptors,2020,65,"Sun, May 2, 2021",@,Los Angeles Lakers,
6763,Toronto Raptors,2020,66,"Tue, May 4, 2021",@,Los Angeles Clippers,
6764,Toronto Raptors,2020,67,"Thu, May 6, 2021",,Washington Wizards,OT
6765,Toronto Raptors,2020,68,"Sat, May 8, 2021",,Memphis Grizzlies,
6766,Toronto Raptors,2020,69,"Tue, May 11, 2021",,Los Angeles Clippers,
6767,Toronto Raptors,2020,70,"Thu, May 13, 2021",@,Chicago Bulls,
6768,Toronto Raptors,2020,71,"Fri, May 14, 2021",@,Dallas Mavericks,
6769,Toronto Raptors,2020,72,"Sun, May 16, 2021",,Indiana Pacers,
6770,Utah Jazz,2018,1,"Wed, Oct 17, 2018",@,Sacramento Kings,
6771,Utah Jazz,2018,2,"Fri, Oct 19, 2018",,Golden State Warriors,
6772,Utah Jazz,2018,3,"Mon, Oct 22, 2018",,Memphis Grizzlies,
6773,Utah Jazz,2018,4,"Wed, Oct 24, 2018",@,Houston Rockets,
6774,Utah Jazz,2018,5,"Sat, Oct 27, 2018",@,New Orleans Pelicans,
6775,Utah Jazz,2018,6,"Sun, Oct 28, 2018",@,Dallas Mavericks,
6776,Utah Jazz,2018,7,"Wed, Oct 31, 2018",@,Minnesota Timberwolves,
6777,Utah Jazz,2018,8,"Fri, Nov 2, 2018",,Memphis Grizzlies,
6778,Utah Jazz,2018,9,"Sat, Nov 3, 2018",@,Denver Nuggets,
6779,Utah Jazz,2018,10,"Mon, Nov 5, 2018",,Toronto Raptors,
6780,Utah Jazz,2018,11,"Wed, Nov 7, 2018",,Dallas Mavericks,
6781,Utah Jazz,2018,12,"Fri, Nov 9, 2018",,Boston Celtics,
6782,Utah Jazz,2018,13,"Mon, Nov 12, 2018",@,Memphis Grizzlies,
6783,Utah Jazz,2018,14,"Wed, Nov 14, 2018",@,Dallas Mavericks,
6784,Utah Jazz,2018,15,"Fri, Nov 16, 2018",@,Philadelphia 76ers,
6785,Utah Jazz,2018,16,"Sat, Nov 17, 2018",@,Boston Celtics,
6786,Utah Jazz,2018,17,"Mon, Nov 19, 2018",@,Indiana Pacers,
6787,Utah Jazz,2018,18,"Wed, Nov 21, 2018",,Sacramento Kings,
6788,Utah Jazz,2018,19,"Fri, Nov 23, 2018",@,Los Angeles Lakers,
6789,Utah Jazz,2018,20,"Sun, Nov 25, 2018",@,Sacramento Kings,
6790,Utah Jazz,2018,21,"Mon, Nov 26, 2018",,Indiana Pacers,
6791,Utah Jazz,2018,22,"Wed, Nov 28, 2018",@,Brooklyn Nets,
6792,Utah Jazz,2018,23,"Fri, Nov 30, 2018",@,Charlotte Hornets,
6793,Utah Jazz,2018,24,"Sun, Dec 2, 2018",@,Miami Heat,
6794,Utah Jazz,2018,25,"Tue, Dec 4, 2018",,San Antonio Spurs,
6795,Utah Jazz,2018,26,"Thu, Dec 6, 2018",,Houston Rockets,
6796,Utah Jazz,2018,27,"Sun, Dec 9, 2018",@,San Antonio Spurs,
6797,Utah Jazz,2018,28,"Mon, Dec 10, 2018",@,Oklahoma City Thunder,
6798,Utah Jazz,2018,29,"Wed, Dec 12, 2018",,Miami Heat,
6799,Utah Jazz,2018,30,"Sat, Dec 15, 2018",@,Orlando Magic,
6800,Utah Jazz,2018,31,"Mon, Dec 17, 2018",@,Houston Rockets,
6801,Utah Jazz,2018,32,"Wed, Dec 19, 2018",,Golden State Warriors,
6802,Utah Jazz,2018,33,"Fri, Dec 21, 2018",@,Portland Trail Blazers,
6803,Utah Jazz,2018,34,"Sat, Dec 22, 2018",,Oklahoma City Thunder,
6804,Utah Jazz,2018,35,"Tue, Dec 25, 2018",,Portland Trail Blazers,
6805,Utah Jazz,2018,36,"Thu, Dec 27, 2018",,Philadelphia 76ers,
6806,Utah Jazz,2018,37,"Sat, Dec 29, 2018",,New York Knicks,
6807,Utah Jazz,2018,38,"Tue, Jan 1, 2019",@,Toronto Raptors,
6808,Utah Jazz,2018,39,"Fri, Jan 4, 2019",@,Cleveland Cavaliers,
6809,Utah Jazz,2018,40,"Sat, Jan 5, 2019",@,Detroit Pistons,
6810,Utah Jazz,2018,41,"Mon, Jan 7, 2019",@,Milwaukee Bucks,
6811,Utah Jazz,2018,42,"Wed, Jan 9, 2019",,Orlando Magic,
6812,Utah Jazz,2018,43,"Fri, Jan 11, 2019",,Los Angeles Lakers,
6813,Utah Jazz,2018,44,"Sat, Jan 12, 2019",,Chicago Bulls,
6814,Utah Jazz,2018,45,"Mon, Jan 14, 2019",,Detroit Pistons,
6815,Utah Jazz,2018,46,"Wed, Jan 16, 2019",@,Los Angeles Clippers,
6816,Utah Jazz,2018,47,"Fri, Jan 18, 2019",,Cleveland Cavaliers,
6817,Utah Jazz,2018,48,"Mon, Jan 21, 2019",,Portland Trail Blazers,
6818,Utah Jazz,2018,49,"Wed, Jan 23, 2019",,Denver Nuggets,
6819,Utah Jazz,2018,50,"Fri, Jan 25, 2019",,Minnesota Timberwolves,
6820,Utah Jazz,2018,51,"Sun, Jan 27, 2019",@,Minnesota Timberwolves,
6821,Utah Jazz,2018,52,"Wed, Jan 30, 2019",@,Portland Trail Blazers,
6822,Utah Jazz,2018,53,"Fri, Feb 1, 2019",,Atlanta Hawks,
6823,Utah Jazz,2018,54,"Sat, Feb 2, 2019",,Houston Rockets,
6824,Utah Jazz,2018,55,"Wed, Feb 6, 2019",,Phoenix Suns,
6825,Utah Jazz,2018,56,"Sat, Feb 9, 2019",,San Antonio Spurs,
6826,Utah Jazz,2018,57,"Tue, Feb 12, 2019",@,Golden State Warriors,
6827,Utah Jazz,2018,58,"Fri, Feb 22, 2019",@,Oklahoma City Thunder,2OT
6828,Utah Jazz,2018,59,"Sat, Feb 23, 2019",,Dallas Mavericks,
6829,Utah Jazz,2018,60,"Wed, Feb 27, 2019",,Los Angeles Clippers,
6830,Utah Jazz,2018,61,"Thu, Feb 28, 2019",@,Denver Nuggets,
6831,Utah Jazz,2018,62,"Sat, Mar 2, 2019",,Milwaukee Bucks,
6832,Utah Jazz,2018,63,"Mon, Mar 4, 2019",,New Orleans Pelicans,
6833,Utah Jazz,2018,64,"Wed, Mar 6, 2019",@,New Orleans Pelicans,
6834,Utah Jazz,2018,65,"Fri, Mar 8, 2019",@,Memphis Grizzlies,
6835,Utah Jazz,2018,66,"Mon, Mar 11, 2019",,Oklahoma City Thunder,
6836,Utah Jazz,2018,67,"Wed, Mar 13, 2019",@,Phoenix Suns,
6837,Utah Jazz,2018,68,"Thu, Mar 14, 2019",,Minnesota Timberwolves,
6838,Utah Jazz,2018,69,"Sat, Mar 16, 2019",,Brooklyn Nets,
6839,Utah Jazz,2018,70,"Mon, Mar 18, 2019",@,Washington Wizards,
6840,Utah Jazz,2018,71,"Wed, Mar 20, 2019",@,New York Knicks,
6841,Utah Jazz,2018,72,"Thu, Mar 21, 2019",@,Atlanta Hawks,
6842,Utah Jazz,2018,73,"Sat, Mar 23, 2019",@,Chicago Bulls,
6843,Utah Jazz,2018,74,"Mon, Mar 25, 2019",,Phoenix Suns,
6844,Utah Jazz,2018,75,"Wed, Mar 27, 2019",,Los Angeles Lakers,
6845,Utah Jazz,2018,76,"Fri, Mar 29, 2019",,Washington Wizards,
6846,Utah Jazz,2018,77,"Mon, Apr 1, 2019",,Charlotte Hornets,
6847,Utah Jazz,2018,78,"Wed, Apr 3, 2019",@,Phoenix Suns,
6848,Utah Jazz,2018,79,"Fri, Apr 5, 2019",,Sacramento Kings,
6849,Utah Jazz,2018,80,"Sun, Apr 7, 2019",@,Los Angeles Lakers,
6850,Utah Jazz,2018,81,"Tue, Apr 9, 2019",,Denver Nuggets,
6851,Utah Jazz,2018,82,"Wed, Apr 10, 2019",@,Los Angeles Clippers,OT
6852,Utah Jazz,2018,83,"Sun, Apr 14, 2019",@,Houston Rockets,
6853,Utah Jazz,2018,84,"Wed, Apr 17, 2019",@,Houston Rockets,
6854,Utah Jazz,2018,85,"Sat, Apr 20, 2019",,Houston Rockets,
6855,Utah Jazz,2018,86,"Mon, Apr 22, 2019",,Houston Rockets,
6856,Utah Jazz,2018,87,"Wed, Apr 24, 2019",@,Houston Rockets,
6857,Utah Jazz,2019,1,"Wed, Oct 23, 2019",,Oklahoma City Thunder,
6858,Utah Jazz,2019,2,"Fri, Oct 25, 2019",@,Los Angeles Lakers,
6859,Utah Jazz,2019,3,"Sat, Oct 26, 2019",,Sacramento Kings,
6860,Utah Jazz,2019,4,"Mon, Oct 28, 2019",@,Phoenix Suns,
6861,Utah Jazz,2019,5,"Wed, Oct 30, 2019",,Los Angeles Clippers,
6862,Utah Jazz,2019,6,"Fri, Nov 1, 2019",@,Sacramento Kings,
6863,Utah Jazz,2019,7,"Sun, Nov 3, 2019",@,Los Angeles Clippers,
6864,Utah Jazz,2019,8,"Wed, Nov 6, 2019",,Philadelphia 76ers,
6865,Utah Jazz,2019,9,"Fri, Nov 8, 2019",,Milwaukee Bucks,
6866,Utah Jazz,2019,10,"Mon, Nov 11, 2019",@,Golden State Warriors,
6867,Utah Jazz,2019,11,"Tue, Nov 12, 2019",,Brooklyn Nets,
6868,Utah Jazz,2019,12,"Fri, Nov 15, 2019",@,Memphis Grizzlies,
6869,Utah Jazz,2019,13,"Mon, Nov 18, 2019",,Minnesota Timberwolves,
6870,Utah Jazz,2019,14,"Wed, Nov 20, 2019",@,Minnesota Timberwolves,
6871,Utah Jazz,2019,15,"Fri, Nov 22, 2019",,Golden State Warriors,
6872,Utah Jazz,2019,16,"Sat, Nov 23, 2019",,New Orleans Pelicans,
6873,Utah Jazz,2019,17,"Mon, Nov 25, 2019",@,Milwaukee Bucks,
6874,Utah Jazz,2019,18,"Wed, Nov 27, 2019",@,Indiana Pacers,
6875,Utah Jazz,2019,19,"Fri, Nov 29, 2019",@,Memphis Grizzlies,
6876,Utah Jazz,2019,20,"Sun, Dec 1, 2019",@,Toronto Raptors,
6877,Utah Jazz,2019,21,"Mon, Dec 2, 2019",@,Philadelphia 76ers,
6878,Utah Jazz,2019,22,"Wed, Dec 4, 2019",,Los Angeles Lakers,
6879,Utah Jazz,2019,23,"Sat, Dec 7, 2019",,Memphis Grizzlies,
6880,Utah Jazz,2019,24,"Mon, Dec 9, 2019",,Oklahoma City Thunder,
6881,Utah Jazz,2019,25,"Wed, Dec 11, 2019",@,Minnesota Timberwolves,
6882,Utah Jazz,2019,26,"Fri, Dec 13, 2019",,Golden State Warriors,
6883,Utah Jazz,2019,27,"Tue, Dec 17, 2019",,Orlando Magic,
6884,Utah Jazz,2019,28,"Thu, Dec 19, 2019",@,Atlanta Hawks,
6885,Utah Jazz,2019,29,"Sat, Dec 21, 2019",@,Charlotte Hornets,
6886,Utah Jazz,2019,30,"Mon, Dec 23, 2019",@,Miami Heat,
6887,Utah Jazz,2019,31,"Thu, Dec 26, 2019",,Portland Trail Blazers,
6888,Utah Jazz,2019,32,"Sat, Dec 28, 2019",@,Los Angeles Clippers,
6889,Utah Jazz,2019,33,"Mon, Dec 30, 2019",,Detroit Pistons,
6890,Utah Jazz,2019,34,"Thu, Jan 2, 2020",@,Chicago Bulls,
6891,Utah Jazz,2019,35,"Sat, Jan 4, 2020",@,Orlando Magic,
6892,Utah Jazz,2019,36,"Mon, Jan 6, 2020",@,New Orleans Pelicans,
6893,Utah Jazz,2019,37,"Wed, Jan 8, 2020",,New York Knicks,
6894,Utah Jazz,2019,38,"Fri, Jan 10, 2020",,Charlotte Hornets,
6895,Utah Jazz,2019,39,"Sun, Jan 12, 2020",@,Washington Wizards,
6896,Utah Jazz,2019,40,"Tue, Jan 14, 2020",@,Brooklyn Nets,
6897,Utah Jazz,2019,41,"Thu, Jan 16, 2020",@,New Orleans Pelicans,OT
6898,Utah Jazz,2019,42,"Sat, Jan 18, 2020",,Sacramento Kings,
6899,Utah Jazz,2019,43,"Mon, Jan 20, 2020",,Indiana Pacers,
6900,Utah Jazz,2019,44,"Wed, Jan 22, 2020",@,Golden State Warriors,
6901,Utah Jazz,2019,45,"Sat, Jan 25, 2020",,Dallas Mavericks,
6902,Utah Jazz,2019,46,"Mon, Jan 27, 2020",,Houston Rockets,
6903,Utah Jazz,2019,47,"Wed, Jan 29, 2020",@,San Antonio Spurs,
6904,Utah Jazz,2019,48,"Thu, Jan 30, 2020",@,Denver Nuggets,
6905,Utah Jazz,2019,49,"Sat, Feb 1, 2020",@,Portland Trail Blazers,
6906,Utah Jazz,2019,50,"Wed, Feb 5, 2020",,Denver Nuggets,
6907,Utah Jazz,2019,51,"Fri, Feb 7, 2020",,Portland Trail Blazers,
6908,Utah Jazz,2019,52,"Sun, Feb 9, 2020",@,Houston Rockets,
6909,Utah Jazz,2019,53,"Mon, Feb 10, 2020",@,Dallas Mavericks,
6910,Utah Jazz,2019,54,"Wed, Feb 12, 2020",,Miami Heat,
6911,Utah Jazz,2019,55,"Fri, Feb 21, 2020",,San Antonio Spurs,
6912,Utah Jazz,2019,56,"Sat, Feb 22, 2020",,Houston Rockets,
6913,Utah Jazz,2019,57,"Mon, Feb 24, 2020",,Phoenix Suns,
6914,Utah Jazz,2019,58,"Wed, Feb 26, 2020",,Boston Celtics,
6915,Utah Jazz,2019,59,"Fri, Feb 28, 2020",,Washington Wizards,
6916,Utah Jazz,2019,60,"Mon, Mar 2, 2020",@,Cleveland Cavaliers,
6917,Utah Jazz,2019,61,"Wed, Mar 4, 2020",@,New York Knicks,
6918,Utah Jazz,2019,62,"Fri, Mar 6, 2020",@,Boston Celtics,
6919,Utah Jazz,2019,63,"Sat, Mar 7, 2020",@,Detroit Pistons,
6920,Utah Jazz,2019,64,"Mon, Mar 9, 2020",,Toronto Raptors,
6921,Utah Jazz,2019,65,"Thu, Jul 30, 2020",@,New Orleans Pelicans,
6922,Utah Jazz,2019,66,"Sat, Aug 1, 2020",@,Oklahoma City Thunder,
6923,Utah Jazz,2019,67,"Mon, Aug 3, 2020",,Los Angeles Lakers,
6924,Utah Jazz,2019,68,"Wed, Aug 5, 2020",,Memphis Grizzlies,
6925,Utah Jazz,2019,69,"Fri, Aug 7, 2020",@,San Antonio Spurs,
6926,Utah Jazz,2019,70,"Sat, Aug 8, 2020",@,Denver Nuggets,2OT
6927,Utah Jazz,2019,71,"Mon, Aug 10, 2020",,Dallas Mavericks,
6928,Utah Jazz,2019,72,"Thu, Aug 13, 2020",,San Antonio Spurs,
6929,Utah Jazz,2019,73,"Mon, Aug 17, 2020",@,Denver Nuggets,OT
6930,Utah Jazz,2019,74,"Wed, Aug 19, 2020",@,Denver Nuggets,
6931,Utah Jazz,2019,75,"Fri, Aug 21, 2020",,Denver Nuggets,
6932,Utah Jazz,2019,76,"Sun, Aug 23, 2020",,Denver Nuggets,
6933,Utah Jazz,2019,77,"Tue, Aug 25, 2020",@,Denver Nuggets,
6934,Utah Jazz,2019,78,"Sun, Aug 30, 2020",,Denver Nuggets,
6935,Utah Jazz,2019,79,"Tue, Sep 1, 2020",@,Denver Nuggets,
6936,Utah Jazz,2020,1,"Wed, Dec 23, 2020",@,Portland Trail Blazers,
6937,Utah Jazz,2020,2,"Sat, Dec 26, 2020",,Minnesota Timberwolves,
6938,Utah Jazz,2020,3,"Mon, Dec 28, 2020",@,Oklahoma City Thunder,
6939,Utah Jazz,2020,4,"Thu, Dec 31, 2020",,Phoenix Suns,
6940,Utah Jazz,2020,5,"Fri, Jan 1, 2021",,Los Angeles Clippers,
6941,Utah Jazz,2020,6,"Sun, Jan 3, 2021",@,San Antonio Spurs,
6942,Utah Jazz,2020,7,"Tue, Jan 5, 2021",@,Brooklyn Nets,
6943,Utah Jazz,2020,8,"Wed, Jan 6, 2021",@,New York Knicks,
6944,Utah Jazz,2020,9,"Fri, Jan 8, 2021",@,Milwaukee Bucks,
6945,Utah Jazz,2020,10,"Sun, Jan 10, 2021",@,Detroit Pistons,
6946,Utah Jazz,2020,11,"Tue, Jan 12, 2021",@,Cleveland Cavaliers,
6947,Utah Jazz,2020,12,"Fri, Jan 15, 2021",,Atlanta Hawks,
6948,Utah Jazz,2020,13,"Sun, Jan 17, 2021",@,Denver Nuggets,
6949,Utah Jazz,2020,14,"Tue, Jan 19, 2021",,New Orleans Pelicans,
6950,Utah Jazz,2020,15,"Thu, Jan 21, 2021",,New Orleans Pelicans,
6951,Utah Jazz,2020,16,"Sat, Jan 23, 2021",,Golden State Warriors,
6952,Utah Jazz,2020,17,"Tue, Jan 26, 2021",,New York Knicks,
6953,Utah Jazz,2020,18,"Wed, Jan 27, 2021",,Dallas Mavericks,
6954,Utah Jazz,2020,19,"Fri, Jan 29, 2021",,Dallas Mavericks,
6955,Utah Jazz,2020,20,"Sun, Jan 31, 2021",@,Denver Nuggets,
6956,Utah Jazz,2020,21,"Tue, Feb 2, 2021",,Detroit Pistons,
6957,Utah Jazz,2020,22,"Thu, Feb 4, 2021",@,Atlanta Hawks,
6958,Utah Jazz,2020,23,"Fri, Feb 5, 2021",@,Charlotte Hornets,
6959,Utah Jazz,2020,24,"Sun, Feb 7, 2021",@,Indiana Pacers,
6960,Utah Jazz,2020,25,"Tue, Feb 9, 2021",,Boston Celtics,
6961,Utah Jazz,2020,26,"Fri, Feb 12, 2021",,Milwaukee Bucks,
6962,Utah Jazz,2020,27,"Sat, Feb 13, 2021",,Miami Heat,
6963,Utah Jazz,2020,28,"Mon, Feb 15, 2021",,Philadelphia 76ers,
6964,Utah Jazz,2020,29,"Wed, Feb 17, 2021",@,Los Angeles Clippers,
6965,Utah Jazz,2020,30,"Fri, Feb 19, 2021",@,Los Angeles Clippers,
6966,Utah Jazz,2020,31,"Mon, Feb 22, 2021",,Charlotte Hornets,
6967,Utah Jazz,2020,32,"Wed, Feb 24, 2021",,Los Angeles Lakers,
6968,Utah Jazz,2020,33,"Fri, Feb 26, 2021",@,Miami Heat,
6969,Utah Jazz,2020,34,"Sat, Feb 27, 2021",@,Orlando Magic,
6970,Utah Jazz,2020,35,"Mon, Mar 1, 2021",@,New Orleans Pelicans,
6971,Utah Jazz,2020,36,"Wed, Mar 3, 2021",@,Philadelphia 76ers,OT
6972,Utah Jazz,2020,37,"Fri, Mar 12, 2021",,Houston Rockets,
6973,Utah Jazz,2020,38,"Sun, Mar 14, 2021",@,Golden State Warriors,
6974,Utah Jazz,2020,39,"Tue, Mar 16, 2021",@,Boston Celtics,
6975,Utah Jazz,2020,40,"Thu, Mar 18, 2021",@,Washington Wizards,
6976,Utah Jazz,2020,41,"Fri, Mar 19, 2021",@,Toronto Raptors,
6977,Utah Jazz,2020,42,"Mon, Mar 22, 2021",@,Chicago Bulls,
6978,Utah Jazz,2020,43,"Wed, Mar 24, 2021",,Brooklyn Nets,
6979,Utah Jazz,2020,44,"Fri, Mar 26, 2021",,Memphis Grizzlies,
6980,Utah Jazz,2020,45,"Sat, Mar 27, 2021",,Memphis Grizzlies,
6981,Utah Jazz,2020,46,"Mon, Mar 29, 2021",,Cleveland Cavaliers,
6982,Utah Jazz,2020,47,"Wed, Mar 31, 2021",@,Memphis Grizzlies,
6983,Utah Jazz,2020,48,"Fri, Apr 2, 2021",,Chicago Bulls,
6984,Utah Jazz,2020,49,"Sat, Apr 3, 2021",,Orlando Magic,
6985,Utah Jazz,2020,50,"Mon, Apr 5, 2021",@,Dallas Mavericks,
6986,Utah Jazz,2020,51,"Wed, Apr 7, 2021",@,Phoenix Suns,OT
6987,Utah Jazz,2020,52,"Thu, Apr 8, 2021",,Portland Trail Blazers,
6988,Utah Jazz,2020,53,"Sat, Apr 10, 2021",,Sacramento Kings,
6989,Utah Jazz,2020,54,"Mon, Apr 12, 2021",,Washington Wizards,
6990,Utah Jazz,2020,55,"Tue, Apr 13, 2021",,Oklahoma City Thunder,
6991,Utah Jazz,2020,56,"Fri, Apr 16, 2021",,Indiana Pacers,
6992,Utah Jazz,2020,57,"Sat, Apr 17, 2021",@,Los Angeles Lakers,OT
